timestamp,farm_name,hour,day_of_year,irradiance_wm2,ambient_temp_c,panel_temp_c,theoretical_power_kw,power_production_kw,efficiency_percent,inverter_1_status,inverter_2_status,inverter_3_status,inverter_4_status,daily_revenue_eur,anomaly_type,anomaly_severity
2025-06-09 18:00:00,provence,18,160,241.1,29.0,35.0,395.46,395.46,100.0,1,1,1,1,2263.88,NORMAL,none
2025-06-09 19:00:00,provence,19,160,0.0,27.2,27.2,0.0,0.0,0.0,1,1,1,1,2263.88,NORMAL,none
2025-06-09 20:00:00,provence,20,160,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,2263.88,NORMAL,none
2025-06-09 21:00:00,provence,21,160,0.0,19.4,19.4,0.0,0.0,0.0,1,1,1,1,2263.88,NORMAL,none
2025-06-09 22:00:00,provence,22,160,0.0,21.0,21.0,0.0,0.0,0.0,1,1,1,1,2263.88,NORMAL,none
2025-06-09 23:00:00,provence,23,160,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,2263.88,NORMAL,none
2025-06-10 00:00:00,provence,0,161,0.0,21.2,21.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 01:00:00,provence,1,161,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 02:00:00,provence,2,161,0.0,22.6,22.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 03:00:00,provence,3,161,0.0,20.4,20.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 04:00:00,provence,4,161,0.0,19.5,19.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 05:00:00,provence,5,161,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 06:00:00,provence,6,161,0.0,24.5,24.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-10 07:00:00,provence,7,161,223.3,23.8,29.4,373.77,373.77,100.0,1,1,1,1,67.28,NORMAL,none
2025-06-10 08:00:00,provence,8,161,469.9,25.3,37.0,765.16,765.16,100.0,1,1,1,1,205.01,NORMAL,none
2025-06-10 09:00:00,provence,9,161,671.0,26.8,43.6,1066.37,1066.37,100.0,1,1,1,1,396.95,NORMAL,none
2025-06-10 10:00:00,provence,10,161,862.7,29.5,51.1,1332.8,1332.8,100.0,1,1,1,1,636.86,NORMAL,none
2025-06-10 11:00:00,provence,11,161,959.0,33.3,57.3,1446.22,1446.22,100.0,1,1,1,1,897.18,NORMAL,none
2025-06-10 12:00:00,provence,12,161,1010.5,32.5,57.8,1520.86,1520.86,100.0,1,1,1,1,1170.93,NORMAL,none
2025-06-10 13:00:00,provence,13,161,1013.6,34.7,60.1,1511.57,1511.57,100.0,1,1,1,1,1443.02,NORMAL,none
2025-06-10 14:00:00,provence,14,161,970.4,34.4,58.7,1455.05,1455.05,100.0,1,1,1,1,1704.92,NORMAL,none
2025-06-10 15:00:00,provence,15,161,758.4,33.9,52.8,1163.62,1163.62,100.0,1,1,1,1,1914.38,NORMAL,none
2025-06-10 16:00:00,provence,16,161,620.3,30.5,46.0,977.11,977.11,100.0,1,1,1,1,2090.26,NORMAL,none
2025-06-10 17:00:00,provence,17,161,472.6,30.3,42.1,755.22,755.22,100.0,1,1,1,1,2226.2,NORMAL,none
2025-06-10 18:00:00,provence,18,161,231.8,27.1,32.9,383.17,383.17,100.0,1,1,1,1,2295.17,NORMAL,none
2025-06-10 19:00:00,provence,19,161,0.0,27.5,27.5,0.0,0.0,0.0,1,1,1,1,2295.17,NORMAL,none
2025-06-10 20:00:00,provence,20,161,0.0,19.9,19.9,0.0,0.0,0.0,1,1,1,1,2295.17,NORMAL,none
2025-06-10 21:00:00,provence,21,161,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,2295.17,NORMAL,none
2025-06-10 22:00:00,provence,22,161,0.0,19.0,19.0,0.0,0.0,0.0,1,1,1,1,2295.17,NORMAL,none
2025-06-10 23:00:00,provence,23,161,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,2295.17,NORMAL,none
2025-06-11 00:00:00,provence,0,162,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 01:00:00,provence,1,162,0.0,22.6,22.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 02:00:00,provence,2,162,0.0,21.1,21.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 03:00:00,provence,3,162,0.0,23.0,23.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 04:00:00,provence,4,162,0.0,19.3,19.3,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 05:00:00,provence,5,162,0.0,21.2,21.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 06:00:00,provence,6,162,0.0,24.1,24.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-11 07:00:00,provence,7,162,239.8,26.3,32.3,397.2,397.2,100.0,1,1,1,1,71.5,NORMAL,none
2025-06-11 08:00:00,provence,8,162,455.0,27.5,38.9,735.92,735.92,100.0,1,1,1,1,203.96,NORMAL,none
2025-06-11 09:00:00,provence,9,162,687.8,26.7,43.9,1091.95,1091.95,100.0,1,1,1,1,400.51,NORMAL,none
2025-06-11 10:00:00,provence,10,162,858.8,31.6,53.0,1316.76,1316.76,100.0,1,1,1,1,637.53,NORMAL,none
2025-06-11 11:00:00,provence,11,162,935.6,30.6,54.0,1429.08,1429.08,100.0,1,1,1,1,894.76,NORMAL,none
2025-06-11 12:00:00,provence,12,162,973.1,32.4,56.7,1470.54,1470.54,100.0,1,1,1,1,1159.46,NORMAL,none
2025-06-11 13:00:00,provence,13,162,923.3,36.4,59.5,1380.22,1380.22,100.0,1,1,1,1,1407.9,NORMAL,none
2025-06-11 14:00:00,provence,14,162,945.1,36.1,59.8,1411.11,1411.11,100.0,1,1,1,1,1661.9,NORMAL,none
2025-06-11 15:00:00,provence,15,162,844.2,34.7,55.8,1280.23,1280.23,100.0,1,1,1,1,1892.34,NORMAL,none
2025-06-11 16:00:00,provence,16,162,688.6,33.3,50.5,1066.12,1066.12,100.0,1,1,1,1,2084.24,NORMAL,none
2025-06-11 17:00:00,provence,17,162,471.4,30.5,42.2,753.01,753.01,100.0,1,1,1,1,2219.78,NORMAL,none
2025-06-11 18:00:00,provence,18,162,249.2,29.5,35.7,407.76,407.76,100.0,1,1,1,1,2293.18,NORMAL,none
2025-06-11 19:00:00,provence,19,162,0.0,24.2,24.2,0.0,0.0,0.0,1,1,1,1,2293.18,NORMAL,none
2025-06-11 20:00:00,provence,20,162,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,2293.18,NORMAL,none
2025-06-11 21:00:00,provence,21,162,0.0,20.5,20.5,0.0,0.0,0.0,1,1,1,1,2293.18,NORMAL,none
2025-06-11 22:00:00,provence,22,162,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,2293.18,NORMAL,none
2025-06-11 23:00:00,provence,23,162,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,2293.18,NORMAL,none
2025-06-12 00:00:00,provence,0,163,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 01:00:00,provence,1,163,0.0,21.4,21.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 02:00:00,provence,2,163,0.0,20.5,20.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 03:00:00,provence,3,163,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 04:00:00,provence,4,163,0.0,22.4,22.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 05:00:00,provence,5,163,0.0,22.4,22.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 06:00:00,provence,6,163,0.0,23.7,23.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-12 07:00:00,provence,7,163,228.7,23.7,29.4,382.71,382.71,100.0,1,1,1,1,68.89,NORMAL,none
2025-06-12 08:00:00,provence,8,163,479.8,28.3,40.2,772.11,772.11,100.0,1,1,1,1,207.87,NORMAL,none
2025-06-12 09:00:00,provence,9,163,696.0,28.7,46.1,1095.71,1095.71,100.0,1,1,1,1,405.1,NORMAL,none
2025-06-12 10:00:00,provence,10,163,858.2,31.4,52.9,1316.74,1316.74,100.0,1,1,1,1,642.11,NORMAL,none
2025-06-12 11:00:00,provence,11,163,915.0,30.0,52.9,1403.62,1403.62,100.0,1,1,1,1,894.76,NORMAL,none
2025-06-12 12:00:00,provence,12,163,991.5,31.9,56.7,1498.55,1498.55,100.0,1,1,1,1,1164.5,NORMAL,none
2025-06-12 13:00:00,provence,13,163,993.1,33.9,58.8,1488.73,1488.73,100.0,1,1,1,1,1432.47,NORMAL,none
2025-06-12 14:00:00,provence,14,163,941.8,36.1,59.6,1407.09,1407.09,100.0,1,1,1,1,1685.75,NORMAL,none
2025-06-12 15:00:00,provence,15,163,812.8,35.4,55.7,1233.15,1233.15,100.0,1,1,1,1,1907.72,NORMAL,none
2025-06-12 16:00:00,provence,16,163,658.4,33.5,50.0,1021.52,1021.52,100.0,1,1,1,1,2091.59,NORMAL,none
2025-06-12 17:00:00,provence,17,163,435.6,28.1,39.0,704.29,704.29,100.0,1,1,1,1,2218.36,NORMAL,none
2025-06-12 18:00:00,provence,18,163,239.5,28.8,34.8,393.13,393.13,100.0,1,1,1,1,2289.12,NORMAL,none
2025-06-12 19:00:00,provence,19,163,0.0,24.9,24.9,0.0,0.0,0.0,1,1,1,1,2289.12,NORMAL,none
2025-06-12 20:00:00,provence,20,163,0.0,19.5,19.5,0.0,0.0,0.0,1,1,1,1,2289.12,NORMAL,none
2025-06-12 21:00:00,provence,21,163,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,2289.12,NORMAL,none
2025-06-12 22:00:00,provence,22,163,0.0,20.4,20.4,0.0,0.0,0.0,1,1,1,1,2289.12,NORMAL,none
2025-06-12 23:00:00,provence,23,163,0.0,21.4,21.4,0.0,0.0,0.0,1,1,1,1,2289.12,NORMAL,none
2025-06-13 00:00:00,provence,0,164,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 01:00:00,provence,1,164,0.0,20.7,20.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 02:00:00,provence,2,164,0.0,22.6,22.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 03:00:00,provence,3,164,0.0,20.4,20.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 04:00:00,provence,4,164,0.0,21.1,21.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 05:00:00,provence,5,164,0.0,22.1,22.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 06:00:00,provence,6,164,0.0,24.5,24.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-13 07:00:00,provence,7,164,247.0,27.3,33.5,407.45,407.45,100.0,1,1,1,1,73.34,NORMAL,none
2025-06-13 08:00:00,provence,8,164,436.4,28.7,39.6,703.97,703.97,100.0,1,1,1,1,200.06,NORMAL,none
2025-06-13 09:00:00,provence,9,164,632.3,28.3,44.1,1002.94,1002.94,100.0,1,1,1,1,380.58,NORMAL,none
2025-06-13 10:00:00,provence,10,164,809.8,29.3,49.6,1258.39,1258.39,100.0,1,1,1,1,607.1,NORMAL,none
2025-06-13 11:00:00,provence,11,164,889.4,29.8,52.0,1368.9,1368.9,100.0,1,1,1,1,853.5,NORMAL,none
2025-06-13 12:00:00,provence,12,164,929.8,31.6,54.9,1415.53,1415.53,100.0,1,1,1,1,1108.29,NORMAL,none
2025-06-13 13:00:00,provence,13,164,996.0,33.2,58.1,1496.88,1496.88,100.0,1,1,1,1,1377.73,NORMAL,none
2025-06-13 14:00:00,provence,14,164,969.2,35.9,60.1,1445.11,1445.11,100.0,1,1,1,1,1637.85,NORMAL,none
2025-06-13 15:00:00,provence,15,164,775.6,32.8,52.2,1193.16,1193.16,100.0,1,1,1,1,1852.62,NORMAL,none
2025-06-13 16:00:00,provence,16,164,634.1,30.7,46.6,996.61,996.61,100.0,1,1,1,1,2032.01,NORMAL,none
2025-06-13 17:00:00,provence,17,164,434.8,29.8,40.7,698.56,698.56,100.0,1,1,1,1,2157.75,NORMAL,none
2025-06-13 18:00:00,provence,18,164,231.5,28.0,33.8,381.43,381.43,100.0,1,1,1,1,2226.41,NORMAL,none
2025-06-13 19:00:00,provence,19,164,0.0,26.8,26.8,0.0,0.0,0.0,1,1,1,1,2226.41,NORMAL,none
2025-06-13 20:00:00,provence,20,164,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,2226.41,NORMAL,none
2025-06-13 21:00:00,provence,21,164,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,2226.41,NORMAL,none
2025-06-13 22:00:00,provence,22,164,0.0,21.5,21.5,0.0,0.0,0.0,1,1,1,1,2226.41,NORMAL,none
2025-06-13 23:00:00,provence,23,164,0.0,19.3,19.3,0.0,0.0,0.0,1,1,1,1,2226.41,NORMAL,none
2025-06-14 00:00:00,provence,0,165,0.0,22.5,22.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 01:00:00,provence,1,165,0.0,22.7,22.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 02:00:00,provence,2,165,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 03:00:00,provence,3,165,0.0,20.1,20.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 04:00:00,provence,4,165,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 05:00:00,provence,5,165,0.0,22.0,22.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 06:00:00,provence,6,165,0.0,22.8,22.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-14 07:00:00,provence,7,165,231.7,25.4,31.2,385.29,385.29,100.0,1,1,1,1,69.35,NORMAL,none
2025-06-14 08:00:00,provence,8,165,464.9,26.5,38.1,754.09,754.09,100.0,1,1,1,1,205.09,NORMAL,none
2025-06-14 09:00:00,provence,9,165,674.5,26.6,43.5,1072.38,1072.38,100.0,1,1,1,1,398.12,NORMAL,none
2025-06-14 10:00:00,provence,10,165,833.5,31.6,52.4,1280.92,1280.92,100.0,1,1,1,1,628.68,NORMAL,none
2025-06-14 11:00:00,provence,11,165,924.9,29.9,53.1,1417.95,1417.95,100.0,1,1,1,1,883.92,NORMAL,none
2025-06-14 12:00:00,provence,12,165,982.0,32.0,56.5,1485.27,1485.27,100.0,1,1,1,1,1151.26,NORMAL,none
2025-06-14 13:00:00,provence,13,165,962.0,32.6,56.6,1454.33,1454.33,100.0,1,1,1,1,1413.04,NORMAL,none
2025-06-14 14:00:00,provence,14,165,885.9,35.3,57.5,1334.97,1334.97,100.0,1,1,1,1,1653.34,NORMAL,none
2025-06-14 15:00:00,provence,15,165,852.4,34.4,55.7,1293.48,1293.48,100.0,1,1,1,1,1886.16,NORMAL,none
2025-06-14 16:00:00,provence,16,165,678.1,32.0,48.9,1056.16,1056.16,100.0,1,1,1,1,2076.27,NORMAL,none
2025-06-14 17:00:00,provence,17,165,460.0,30.3,41.8,735.88,735.88,100.0,1,1,1,1,2208.73,NORMAL,none
2025-06-14 18:00:00,provence,18,165,233.6,26.5,32.4,386.9,386.9,100.0,1,1,1,1,2278.37,NORMAL,none
2025-06-14 19:00:00,provence,19,165,0.0,25.1,25.1,0.0,0.0,0.0,1,1,1,1,2278.37,NORMAL,none
2025-06-14 20:00:00,provence,20,165,0.0,20.5,20.5,0.0,0.0,0.0,1,1,1,1,2278.37,NORMAL,none
2025-06-14 21:00:00,provence,21,165,0.0,21.6,21.6,0.0,0.0,0.0,1,1,1,1,2278.37,NORMAL,none
2025-06-14 22:00:00,provence,22,165,0.0,21.3,21.3,0.0,0.0,0.0,1,1,1,1,2278.37,NORMAL,none
2025-06-14 23:00:00,provence,23,165,0.0,20.4,20.4,0.0,0.0,0.0,1,1,1,1,2278.37,NORMAL,none
2025-06-15 00:00:00,provence,0,166,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 01:00:00,provence,1,166,0.0,21.4,21.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 02:00:00,provence,2,166,0.0,19.9,19.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 03:00:00,provence,3,166,0.0,19.4,19.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 04:00:00,provence,4,166,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 05:00:00,provence,5,166,0.0,20.0,20.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 06:00:00,provence,6,166,0.0,22.7,22.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-15 07:00:00,provence,7,166,229.0,24.2,29.9,382.66,382.66,100.0,1,1,1,1,68.88,NORMAL,none
2025-06-15 08:00:00,provence,8,166,481.7,25.3,37.4,783.49,783.49,100.0,1,1,1,1,209.91,NORMAL,none
2025-06-15 09:00:00,provence,9,166,645.5,30.4,46.6,1014.45,1014.45,100.0,1,1,1,1,392.51,NORMAL,none
2025-06-15 10:00:00,provence,10,166,799.7,31.9,51.9,1231.65,1231.65,100.0,1,1,1,1,614.2,NORMAL,none
2025-06-15 11:00:00,provence,11,166,959.5,30.5,54.5,1462.67,1462.67,100.0,1,1,1,1,877.49,NORMAL,none
2025-06-15 12:00:00,provence,12,166,999.6,34.7,59.7,1492.87,1492.87,100.0,1,1,1,1,1146.2,NORMAL,none
2025-06-15 13:00:00,provence,13,166,987.1,33.6,58.3,1482.45,1482.45,100.0,1,1,1,1,1413.04,NORMAL,none
2025-06-15 14:00:00,provence,14,166,883.0,35.3,57.4,1330.97,1330.97,100.0,1,1,1,1,1652.62,NORMAL,none
2025-06-15 15:00:00,provence,15,166,811.5,33.0,53.3,1243.05,1243.05,100.0,1,1,1,1,1876.37,NORMAL,none
2025-06-15 16:00:00,provence,16,166,662.7,31.2,47.7,1037.01,1037.01,100.0,1,1,1,1,2063.03,NORMAL,none
2025-06-15 17:00:00,provence,17,166,436.9,29.9,40.8,701.49,701.49,100.0,1,1,1,1,2189.3,NORMAL,none
2025-06-15 18:00:00,provence,18,166,221.8,27.3,32.9,366.62,366.62,100.0,1,1,1,1,2255.29,NORMAL,none
2025-06-15 19:00:00,provence,19,166,0.0,24.5,24.5,0.0,0.0,0.0,1,1,1,1,2255.29,NORMAL,none
2025-06-15 20:00:00,provence,20,166,0.0,19.3,19.3,0.0,0.0,0.0,1,1,1,1,2255.29,NORMAL,none
2025-06-15 21:00:00,provence,21,166,0.0,23.0,23.0,0.0,0.0,0.0,1,1,1,1,2255.29,NORMAL,none
2025-06-15 22:00:00,provence,22,166,0.0,20.3,20.3,0.0,0.0,0.0,1,1,1,1,2255.29,NORMAL,none
2025-06-15 23:00:00,provence,23,166,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,2255.29,NORMAL,none
2025-06-16 00:00:00,provence,0,167,0.0,20.0,20.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 01:00:00,provence,1,167,0.0,21.7,21.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 02:00:00,provence,2,167,0.0,22.0,22.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 03:00:00,provence,3,167,0.0,21.4,21.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 04:00:00,provence,4,167,0.0,20.9,20.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 05:00:00,provence,5,167,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 06:00:00,provence,6,167,0.0,25.7,25.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-16 07:00:00,provence,7,167,246.0,27.4,33.5,405.76,405.76,100.0,1,1,1,1,73.04,NORMAL,none
2025-06-16 08:00:00,provence,8,167,435.1,27.9,38.8,703.87,703.87,100.0,1,1,1,1,199.73,NORMAL,none
2025-06-16 09:00:00,provence,9,167,625.7,26.8,42.4,998.87,998.87,100.0,1,1,1,1,379.53,NORMAL,none
2025-06-16 10:00:00,provence,10,167,818.6,31.4,51.8,1260.94,1260.94,100.0,1,1,1,1,606.5,NORMAL,none
2025-06-16 11:00:00,provence,11,167,956.9,30.3,54.2,1460.29,1460.29,100.0,1,1,1,1,869.35,NORMAL,none
2025-06-16 12:00:00,provence,12,167,934.5,34.3,57.6,1407.26,1407.26,100.0,1,1,1,1,1122.66,NORMAL,none
2025-06-16 13:00:00,provence,13,167,980.8,33.9,58.5,1472.12,1472.12,100.0,1,1,1,1,1387.64,NORMAL,none
2025-06-16 14:00:00,provence,14,167,907.9,37.3,60.0,1354.58,1354.58,100.0,1,1,1,1,1631.46,NORMAL,none
2025-06-16 15:00:00,provence,15,167,797.5,33.9,53.8,1219.11,1219.11,100.0,1,1,1,1,1850.9,NORMAL,none
2025-06-16 16:00:00,provence,16,167,674.5,32.0,48.9,1050.87,1050.87,100.0,1,1,1,1,2040.06,NORMAL,none
2025-06-16 17:00:00,provence,17,167,481.9,29.5,41.6,771.67,771.67,100.0,1,1,1,1,2178.96,NORMAL,none
2025-06-16 18:00:00,provence,18,167,248.4,28.5,34.7,407.89,407.89,100.0,1,1,1,1,2252.38,NORMAL,none
2025-06-16 19:00:00,provence,19,167,0.0,24.5,24.5,0.0,0.0,0.0,1,1,1,1,2252.38,NORMAL,none
2025-06-16 20:00:00,provence,20,167,0.0,22.8,22.8,0.0,0.0,0.0,1,1,1,1,2252.38,NORMAL,none
2025-06-16 21:00:00,provence,21,167,0.0,21.5,21.5,0.0,0.0,0.0,1,1,1,1,2252.38,NORMAL,none
2025-06-16 22:00:00,provence,22,167,0.0,20.3,20.3,0.0,0.0,0.0,1,1,1,1,2252.38,NORMAL,none
2025-06-16 23:00:00,provence,23,167,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,2252.38,NORMAL,none
2025-06-17 00:00:00,provence,0,168,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 01:00:00,provence,1,168,0.0,21.5,21.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 02:00:00,provence,2,168,0.0,21.1,21.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 03:00:00,provence,3,168,0.0,22.6,22.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 04:00:00,provence,4,168,0.0,22.2,22.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 05:00:00,provence,5,168,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 06:00:00,provence,6,168,0.0,23.0,23.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-17 07:00:00,provence,7,168,243.3,23.6,29.7,406.81,406.81,100.0,1,1,1,1,73.23,NORMAL,none
2025-06-17 08:00:00,provence,8,168,462.0,28.0,39.6,745.23,745.23,100.0,1,1,1,1,207.37,NORMAL,none
2025-06-17 09:00:00,provence,9,168,639.6,29.8,45.8,1008.2,1008.2,100.0,1,1,1,1,388.84,NORMAL,none
2025-06-17 10:00:00,provence,10,168,847.7,28.5,49.7,1316.5,1316.5,100.0,1,1,1,1,625.81,NORMAL,none
2025-06-17 11:00:00,provence,11,168,957.1,30.1,54.0,1461.81,1461.81,100.0,1,1,1,1,888.94,NORMAL,none
2025-06-17 12:00:00,provence,12,168,1006.5,33.9,59.0,1507.18,1507.18,100.0,1,1,1,1,1160.23,NORMAL,none
2025-06-17 13:00:00,provence,13,168,1002.8,34.7,59.7,1497.54,1497.54,100.0,1,1,1,1,1429.79,NORMAL,none
2025-06-17 14:00:00,provence,14,168,902.2,34.7,57.3,1360.5,1360.5,100.0,1,1,1,1,1674.68,NORMAL,none
2025-06-17 15:00:00,provence,15,168,819.6,33.6,54.1,1251.39,1251.39,100.0,1,1,1,1,1899.93,NORMAL,none
2025-06-17 16:00:00,provence,16,168,691.7,30.6,47.9,1081.67,1081.67,100.0,1,1,1,1,2094.63,NORMAL,none
2025-06-17 17:00:00,provence,17,168,458.1,30.4,41.9,732.72,622.81,85.0,1,1,1,1,2206.73,SHADING,low
2025-06-17 18:00:00,provence,18,168,249.2,28.3,34.5,409.52,409.52,100.0,1,1,1,1,2280.45,NORMAL,none
2025-06-17 19:00:00,provence,19,168,0.0,26.8,26.8,0.0,0.0,0.0,1,1,1,1,2280.45,NORMAL,none
2025-06-17 20:00:00,provence,20,168,0.0,22.7,22.7,0.0,0.0,0.0,1,1,1,1,2280.45,NORMAL,none
2025-06-17 21:00:00,provence,21,168,0.0,21.8,21.8,0.0,0.0,0.0,1,1,1,1,2280.45,NORMAL,none
2025-06-17 22:00:00,provence,22,168,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,2280.45,NORMAL,none
2025-06-17 23:00:00,provence,23,168,0.0,21.3,21.3,0.0,0.0,0.0,1,1,1,1,2280.45,NORMAL,none
2025-06-18 00:00:00,provence,0,169,0.0,21.4,21.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 01:00:00,provence,1,169,0.0,20.7,20.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 02:00:00,provence,2,169,0.0,21.9,21.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 03:00:00,provence,3,169,0.0,22.7,22.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 04:00:00,provence,4,169,0.0,22.7,22.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 05:00:00,provence,5,169,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 06:00:00,provence,6,169,0.0,25.9,25.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-18 07:00:00,provence,7,169,246.3,24.0,30.2,411.1,411.1,100.0,1,1,1,1,74.0,NORMAL,none
2025-06-18 08:00:00,provence,8,169,483.2,28.5,40.6,776.67,776.67,100.0,1,1,1,1,213.8,NORMAL,none
2025-06-18 09:00:00,provence,9,169,661.0,28.1,44.6,1046.6,1046.6,100.0,1,1,1,1,402.19,NORMAL,none
2025-06-18 10:00:00,provence,10,169,793.0,31.2,51.0,1225.26,1225.26,100.0,1,1,1,1,622.73,NORMAL,none
2025-06-18 11:00:00,provence,11,169,908.6,31.6,54.4,1385.89,1385.89,100.0,1,1,1,1,872.19,NORMAL,none
2025-06-18 12:00:00,provence,12,169,958.0,32.4,56.3,1449.96,1449.96,100.0,1,1,1,1,1133.19,NORMAL,none
2025-06-18 13:00:00,provence,13,169,971.7,33.4,57.7,1462.82,1462.82,100.0,1,1,1,1,1396.49,NORMAL,none
